source,source_qc_2_status,reason
picons/80.0e/orion-express/transparent/1_0_1_3A1_CF_1_3200000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/80.0e/orion-express/transparent/1_0_1_3B7_D0_1_3200000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/80.0e/orion-express/transparent/1_0_1_3B8_D0_1_3200000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/80.0e/orion-express/transparent/1_0_1_3B9_D0_1_3200000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/80.0e/orion-express/transparent/1_0_1_3BA_D0_1_3200000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/80.0e/orion-express/transparent/1_0_1_3BB_D0_1_3200000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/80.0e/orion-express/transparent/1_0_1_3BC_D0_1_3200000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/80.0e/orion-express/transparent/1_0_1_3BD_D0_1_3200000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/80.0e/orion-express/transparent/1_0_1_3BE_D0_1_3200000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/80.0e/orion-express/transparent/1_0_1_3BF_D0_1_3200000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/80.0e/orion-express/transparent/1_0_1_3C0_D0_1_3200000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/80.0e/orion-express/transparent/1_0_1_3C1_D0_1_3200000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/80.0e/orion-express/transparent/1_0_1_3C2_D0_1_3200000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/80.0e/orion-express/transparent/1_0_1_3C3_D0_1_3200000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/80.0e/orion-express/transparent/1_0_1_3C4_D0_1_3200000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/80.0e/orion-express/transparent/1_0_1_3C5_D0_1_3200000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/80.0e/orion-express/transparent/1_0_1_3C6_D0_1_3200000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/80.0e/orion-express/transparent/1_0_1_3C7_D0_1_3200000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/80.0e/orion-express/transparent/1_0_1_3C8_D0_1_3200000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/80.0e/orion-express/transparent/1_0_1_3C9_D0_1_3200000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/80.0e/orion-express/transparent/1_0_1_3CA_D0_1_3200000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/80.0e/orion-express/transparent/1_0_1_3CB_D0_1_3200000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/80.0e/orion-express/transparent/1_0_1_3CC_D0_1_3200000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/80.0e/orion-express/transparent/1_0_1_3CD_D0_1_3200000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/80.0e/orion-express/transparent/1_0_1_3CE_D0_1_3200000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/80.0e/orion-express/transparent/1_0_1_3CF_D0_1_3200000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/80.0e/orion-express/transparent/1_0_1_3D0_D0_1_3200000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/80.0e/orion-express/transparent/1_0_1_3D1_D0_1_3200000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/80.0e/orion-express/transparent/1_0_1_3D2_D0_1_3200000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/80.0e/orion-express/transparent/1_0_1_3D3_D0_1_3200000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/80.0e/orion-express/transparent/1_0_1_3D4_D0_1_3200000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/80.0e/orion-express/transparent/1_0_1_3D5_D0_1_3200000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/80.0e/orion-express/transparent/1_0_1_3D6_D0_1_3200000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/80.0e/orion-express/transparent/1_0_1_3D7_D0_1_3200000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/80.0e/orion-express/transparent/1_0_1_3D8_D0_1_3200000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/80.0e/orion-express/transparent/1_0_1_65_65_1_3200000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/80.0e/orion-express/transparent/1_0_1_66_65_1_3200000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/80.0e/orion-express/transparent/1_0_1_67_65_1_3200000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/80.0e/orion-express/transparent/1_0_1_68_65_1_3200000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/80.0e/orion-express/transparent/1_0_1_69_65_1_3200000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/80.0e/orion-express/transparent/1_0_1_6A_65_1_3200000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/80.0e/orion-express/transparent/1_0_1_6B_65_1_3200000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/80.0e/orion-express/transparent/1_0_1_6C_65_1_3200000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/80.0e/orion-express/transparent/1_0_1_6D_65_1_3200000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/80.0e/orion-express/transparent/1_0_1_6E_65_1_3200000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/80.0e/orion-express/transparent/1_0_1_6F_65_1_3200000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/80.0e/orion-express/transparent/1_0_1_70_65_1_3200000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/80.0e/orion-express/transparent/1_0_1_71_65_1_3200000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/80.0e/orion-express/transparent/1_0_1_72_65_1_3200000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/80.0e/orion-express/transparent/1_0_1_73_65_1_3200000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/80.0e/orion-express/transparent/1_0_1_74_65_1_3200000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/80.0e/orion-express/transparent/1_0_1_75_65_1_3200000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/80.0e/orion-express/transparent/1_0_1_76_65_1_3200000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/80.0e/orion-express/transparent/1_0_1_77_65_1_3200000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/80.0e/orion-express/transparent/1_0_1_78_65_1_3200000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/80.0e/orion-express/transparent/1_0_1_79_65_1_3200000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/80.0e/orion-express/transparent/1_0_1_7A_65_1_3200000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/80.0e/orion-express/transparent/1_0_1_C9_66_1_3200000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/80.0e/orion-express/transparent/1_0_1_CA_66_1_3200000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/80.0e/orion-express/transparent/1_0_1_CB_66_1_3200000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/80.0e/orion-express/transparent/1_0_1_CC_66_1_3200000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/80.0e/orion-express/transparent/1_0_1_CD_66_1_3200000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/80.0e/orion-express/transparent/1_0_1_CE_66_1_3200000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/80.0e/orion-express/transparent/1_0_1_CF_66_1_3200000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/80.0e/orion-express/transparent/1_0_1_D0_66_1_3200000_0_0_0.png,SOURCE-PASS,Phase 1B approved integral rectangular brand geometry
picons/80.0e/orion-express/transparent/1_0_1_D1_66_1_3200000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/80.0e/orion-express/transparent/1_0_1_D2_66_1_3200000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/80.0e/orion-express/transparent/1_0_1_D3_66_1_3200000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/80.0e/orion-express/transparent/1_0_1_D4_66_1_3200000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/80.0e/orion-express/transparent/1_0_1_D5_66_1_3200000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/80.0e/orion-express/transparent/1_0_1_D6_66_1_3200000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/80.0e/orion-express/transparent/1_0_1_D7_66_1_3200000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/80.0e/orion-express/transparent/1_0_1_D8_66_1_3200000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/80.0e/orion-express/transparent/1_0_1_D9_66_1_3200000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/80.0e/orion-express/transparent/1_0_1_DA_66_1_3200000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/80.0e/orion-express/transparent/1_0_1_DB_66_1_3200000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/80.0e/orion-express/transparent/1_0_1_DC_66_1_3200000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/80.0e/orion-express/transparent/1_0_1_DD_66_1_3200000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/80.0e/orion-express/transparent/1_0_1_DE_66_1_3200000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/80.0e/orion-express/transparent/1_0_2_123_66_1_3200000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/80.0e/orion-express/transparent/1_0_2_124_66_1_3200000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/80.0e/orion-express/transparent/1_0_2_125_66_1_3200000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/80.0e/orion-express/transparent/1_0_2_126_66_1_3200000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/80.0e/orion-express/transparent/1_0_2_127_66_1_3200000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/80.0e/orion-express/transparent/1_0_2_128_66_1_3200000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/80.0e/orion-express/transparent/1_0_2_1EB_CA_1_3200000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/80.0e/orion-express/transparent/1_0_2_1EC_CA_1_3200000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/80.0e/orion-express/transparent/1_0_2_1ED_CA_1_3200000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/80.0e/orion-express/transparent/1_0_2_1EE_CA_1_3200000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/80.0e/orion-express/transparent/1_0_2_1EF_CA_1_3200000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/80.0e/orion-express/transparent/1_0_2_37B_CE_1_3200000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/80.0e/orion-express/transparent/1_0_2_37C_CE_1_3200000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/80.0e/orion-express/transparent/1_0_2_37D_CE_1_3200000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/80.0e/orion-express/transparent/1_0_2_37E_CE_1_3200000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/80.0e/orion-express/transparent/1_0_2_37F_CE_1_3200000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/80.0e/orion-express/transparent/1_0_2_BF_65_1_3200000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/80.0e/orion-express/transparent/1_0_2_C0_65_1_3200000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/80.0e/orion-express/transparent/1_0_2_C1_65_1_3200000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/80.0e/rscc/transparent/1_0_1_1_13_1113_3200000_0_0_0.png,SOURCE-PASS,Phase 1B approved integral rectangular brand geometry
picons/80.0e/rscc/transparent/1_0_1_1_1_A_3200000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/80.0e/rscc/transparent/1_0_1_2_13_1113_3200000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/80.0e/rscc/transparent/1_0_2_2_1_A_3200000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/80.0e/rscc/transparent/1_0_2_A_14_1113_3200000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/80.0e/rscc/transparent/1_0_2_B_14_1113_3200000_0_0_0.png,SOURCE-PASS,Phase 1B approved integral rectangular brand geometry
picons/80.0e/rscc/transparent/1_0_2_C_14_1113_3200000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/80.0e/rscc/transparent/1_0_2_D_14_1113_3200000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/80.0e/rscc/transparent/1_0_2_E_14_1113_3200000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/9.0e/105tv/transparent/1_0_1_1F66_80E3_217C_5A0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/9.0e/12-tv-parma/transparent/1_0_1_12C4_48E1_217C_5A0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/9.0e/7-gold/transparent/1_0_1_1776_60E1_217C_5A0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/9.0e/adn/transparent/1_0_1_265D_98E1_217C_5A0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/9.0e/afn/transparent/1_0_16_68_170C_9E_5A0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/9.0e/afn/transparent/1_0_19_1B1_170C_9E_5A0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/9.0e/afn/transparent/1_0_19_E9_170C_9E_5A0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/9.0e/afn/transparent/1_0_1F_73_170C_9E_5A0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/9.0e/afn/transparent/1_0_1_17_170C_9E_5A0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/9.0e/afn/transparent/1_0_1_74_170C_9E_5A0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/9.0e/afn/transparent/1_0_2_78_170C_9E_5A0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/9.0e/afn/transparent/1_0_2_87_170C_9E_5A0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/9.0e/afn/transparent/1_0_2_88_170C_9E_5A0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/9.0e/afn/transparent/1_0_2_89_170C_9E_5A0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/9.0e/afn/transparent/1_0_2_8A_170C_9E_5A0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/9.0e/afn/transparent/1_0_2_8B_170C_9E_5A0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/9.0e/afn/transparent/1_0_2_8C_170C_9E_5A0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/9.0e/afn/transparent/1_0_2_8D_170C_9E_5A0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/9.0e/afn/transparent/1_0_2_8E_170C_9E_5A0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/9.0e/afn/transparent/1_0_2_8F_170C_9E_5A0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/9.0e/afn/transparent/1_0_2_90_170C_9E_5A0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/9.0e/afn/transparent/1_0_2_91_170C_9E_5A0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/9.0e/afn/transparent/1_0_2_92_170C_9E_5A0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/9.0e/afn/transparent/1_0_2_93_170C_9E_5A0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/9.0e/afn/transparent/1_0_2_94_170C_9E_5A0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/9.0e/ajv-ottcast/transparent/1_0_1_1F43_80E1_217C_5A0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/9.0e/amici-network/transparent/1_0_1_1A95_68E1_217C_5A0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/9.0e/arqiva/transparent/1_0_1_46F_1AF4_9E_5A0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/9.0e/arqiva/transparent/1_0_1_474_1AF4_9E_5A0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/9.0e/arqiva/transparent/1_0_2_483_1AF4_9E_5A0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/9.0e/arqiva/transparent/1_0_2_4A6_1AF4_9E_5A0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/9.0e/associazione-dreamer/transparent/1_0_1_1F4D_80E3_217C_5A0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/9.0e/auranex/transparent/1_0_1_265B_98E1_217C_5A0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/9.0e/basis-1/transparent/1_0_16_1A5_1964_9C_5A0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/9.0e/basis-1/transparent/1_0_19_1A4_1964_9C_5A0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/9.0e/basis-1/transparent/1_0_19_CC_14B4_9C_5A0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/9.0e/basis-1/transparent/1_0_19_E7_1644_9C_5A0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/9.0e/canale-10/transparent/1_0_1_1A91_68E1_217C_5A0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/9.0e/canale-21/transparent/1_0_1_1F41_80E1_217C_5A0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/9.0e/canale-58/transparent/1_0_1_1F61_80E3_217C_5A0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/9.0e/canale-8/transparent/1_0_1_1F45_80E1_217C_5A0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/9.0e/canale-9/transparent/1_0_1_1F44_80E1_217C_5A0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/9.0e/canale-italia/transparent/1_0_19_AF3_28E1_217C_5A0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/9.0e/canale-italia/transparent/1_0_1_12CD_48E1_217C_5A0000_0_0_0.png,SOURCE-PASS,Phase 1B approved integral rectangular brand geometry
picons/9.0e/canale-italia/transparent/1_0_1_139A_50E1_217C_5A0000_0_0_0.png,SOURCE-PASS,Phase 1B approved integral rectangular brand geometry
picons/9.0e/canale-italia/transparent/1_0_1_1775_60E1_217C_5A0000_0_0_0.png,SOURCE-PASS,Phase 1B approved integral rectangular brand geometry
picons/9.0e/canale-italia/transparent/1_0_1_1789_60E1_217C_5A0000_0_0_0.png,SOURCE-PASS,Phase 1B approved integral rectangular brand geometry
picons/9.0e/canale-italia/transparent/1_0_1_1A9C_68E1_217C_5A0000_0_0_0.png,SOURCE-PASS,Phase 1B approved integral rectangular brand geometry
picons/9.0e/canale-italia/transparent/1_0_1_1B62_70E1_217C_5A0000_0_0_0.png,SOURCE-PASS,Phase 1B approved integral rectangular brand geometry
picons/9.0e/canale-italia/transparent/1_0_1_1B76_70E1_217C_5A0000_0_0_0.png,SOURCE-PASS,Phase 1B approved integral rectangular brand geometry
picons/9.0e/canale-italia/transparent/1_0_1_1F60_80E3_217C_5A0000_0_0_0.png,SOURCE-PASS,Phase 1B approved integral rectangular brand geometry
picons/9.0e/canale-italia/transparent/1_0_1_2652_98E1_217C_5A0000_0_0_0.png,SOURCE-PASS,Phase 1B approved integral rectangular brand geometry
picons/9.0e/canale-italia/transparent/1_0_1_2666_98E1_217C_5A0000_0_0_0.png,SOURCE-PASS,Phase 1B approved integral rectangular brand geometry
picons/9.0e/canale-italia/transparent/1_0_1_3EE_10E1_217C_5A0000_0_0_0.png,SOURCE-PASS,Phase 1B approved integral rectangular brand geometry
picons/9.0e/canale-italia/transparent/1_0_1_3EF_10E1_217C_5A0000_0_0_0.png,SOURCE-PASS,Phase 1B approved integral rectangular brand geometry
picons/9.0e/canale-italia/transparent/1_0_1_70B_18E1_217C_5A0000_0_0_0.png,SOURCE-PASS,Phase 1B approved integral rectangular brand geometry
picons/9.0e/canale-italia/transparent/1_0_1_714_18E1_217C_5A0000_0_0_0.png,SOURCE-PASS,Phase 1B approved integral rectangular brand geometry
picons/9.0e/canale-italia/transparent/1_0_1_71F_18E1_217C_5A0000_0_0_0.png,SOURCE-PASS,Phase 1B approved integral rectangular brand geometry
picons/9.0e/canale-italia/transparent/1_0_1_7DD_20E1_217C_5A0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/9.0e/canale-italia/transparent/1_0_1_AFB_28E1_217C_5A0000_0_0_0.png,SOURCE-PASS,Phase 1B approved integral rectangular brand geometry
picons/9.0e/canale-italia/transparent/1_0_1_B0F_28E1_217C_5A0000_0_0_0.png,SOURCE-PASS,Phase 1B approved integral rectangular brand geometry
picons/9.0e/canale-italia/transparent/1_0_1_BB9_107_217C_5A0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/9.0e/canale-italia/transparent/1_0_1_BBA_107_217C_5A0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/9.0e/canale-italia/transparent/1_0_1_BBB_107_217C_5A0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/9.0e/canale-italia/transparent/1_0_1_BBC_107_217C_5A0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/9.0e/canale-italia/transparent/1_0_1_BBD_107_217C_5A0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/9.0e/canale-italia/transparent/1_0_1_BBE_107_217C_5A0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/9.0e/canale-italia/transparent/1_0_1_BBF_107_217C_5A0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/9.0e/canale-italia/transparent/1_0_1_C1D_107_217C_5A0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/9.0e/canale-italia/transparent/1_0_1_C1E_107_217C_5A0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/9.0e/canale-italia/transparent/1_0_1_C1F_107_217C_5A0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/9.0e/canale-italia/transparent/1_0_1_C20_107_217C_5A0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/9.0e/canale-italia/transparent/1_0_1_C21_107_217C_5A0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/9.0e/canale-italia/transparent/1_0_1_C22_107_217C_5A0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/9.0e/canale-italia/transparent/1_0_1_C23_107_217C_5A0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/9.0e/canale-italia/transparent/1_0_1_C82_107_217C_5A0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/9.0e/canale-italia/transparent/1_0_1_C83_107_217C_5A0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/9.0e/canale-italia/transparent/1_0_1_C84_107_217C_5A0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/9.0e/canale-italia/transparent/1_0_1_C85_107_217C_5A0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/9.0e/canale-italia/transparent/1_0_1_C87_107_217C_5A0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/9.0e/canale-italia/transparent/1_0_1_FA2_107_217C_5A0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/9.0e/canale-italia/transparent/1_0_1_FA4_107_217C_5A0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/9.0e/canale-italia/transparent/1_0_1_FA9_107_217C_5A0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/9.0e/canale-italia/transparent/1_0_1_FA9_40E1_217C_5A0000_0_0_0.png,SOURCE-PASS,Phase 1B approved integral rectangular brand geometry
picons/9.0e/canale-italia/transparent/1_0_1_FBD_40E1_217C_5A0000_0_0_0.png,SOURCE-PASS,Phase 1B approved integral rectangular brand geometry
picons/9.0e/canale81/transparent/1_0_1_1AA2_68E1_217C_5A0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/9.0e/coelmedia/transparent/1_0_1_3F4_10E1_217C_5A0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/9.0e/coelmedia/transparent/1_0_1_408_10E1_217C_5A0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
picons/9.0e/coelmedia/transparent/1_0_1_7DE_20E1_217C_5A0000_0_0_0.png,SOURCE-PASS,Full technical SOURCE QC #2 passed
